,filename,bounding_box
3964,oceans-eleven-2001-00128201.jpg,[266.5343  206.67276 332.36484 305.41864]
3965,oceans-eleven-2001-00151661.jpg,[239.60873 201.7655  304.07843 298.47003]
3966,oceans-eleven-2001-00158291.jpg,[320.37106 216.81331 393.08392 325.88254]
3967,oceans-eleven-2001-00158291.jpg,[299.56506 238.02383 405.15182 396.40396]
3968,princess-diaries-2-00002261.jpg,[293.84662 192.33911 398.14    348.77917]
3969,princess-diaries-2-00002271.jpg,[346.39755 193.5098  456.9655  359.36176]
3970,princess-diaries-2-00003731.jpg,[114.77225 165.1032  241.74759 355.56622]
3971,princess-diaries-2-00005021.jpg,[466.9059  144.1478  559.07513 282.40167]
3972,princess-diaries-2-00005031.jpg,[460.48532 158.92656 547.44196 289.3614 ]
3973,princess-diaries-2-00005801.jpg,[231.47363 208.52759 314.72006 333.39728]
3974,princess-diaries-2-00007901.jpg,[406.3117  156.21509 504.32095 303.22894]
3975,princess-diaries-2-00008481.jpg,[271.63217 251.62863 354.93726 376.5863 ]
3976,princess-diaries-2-00008501.jpg,[272.7348  206.4543  336.59216 302.2404 ]
3977,princess-diaries-2-00008521.jpg,[260.9973  201.15701 353.92316 340.54575]
3978,princess-diaries-2-00008531.jpg,[266.1643  190.66585 351.39902 318.5179 ]
3979,princess-diaries-2-00008531.jpg,[247.76974 215.624   373.43842 404.127  ]
3980,princess-diaries-2-00008541.jpg,[287.07208 173.01576 370.63068 298.3537 ]
3981,princess-diaries-2-00008621.jpg,[314.7766  166.29378 402.61014 298.04407]
3982,princess-diaries-2-00010981.jpg,[121.47666 145.41185 176.56564 228.04535]
3983,princess-diaries-2-00013331.jpg,[253.50552 205.91649 351.41428 352.7796 ]
3984,princess-diaries-2-00014241.jpg,[332.02042 189.38394 400.0644  291.44995]
3985,princess-diaries-2-00014251.jpg,[330.22446 187.11977 408.6682  304.7854 ]
3986,princess-diaries-2-00015081.jpg,[183.15573 153.4821  266.33975 278.2581 ]
3987,princess-diaries-2-00015121.jpg,[191.1565  155.92787 274.95114 281.61987]
3988,princess-diaries-2-00015151.jpg,[192.54428 152.27023 276.28452 277.88055]
3989,princess-diaries-2-00015181.jpg,[160.72072 161.9308  249.59491 295.24207]
3990,princess-diaries-2-00015281.jpg,[471.31125 205.10036 588.53534 380.93658]
3991,princess-diaries-2-00015291.jpg,[481.63855 206.76306 588.86365 367.60068]
3992,princess-diaries-2-00015301.jpg,[480.49118 207.94751 605.9205  396.09137]
3993,princess-diaries-2-00015391.jpg,[477.87054 206.03737 596.1312  383.42838]
3994,princess-diaries-2-00019681.jpg,[306.69452 101.34534 364.94986 188.72832]
3995,princess-diaries-2-00019691.jpg,[311.85892 100.85323 374.5219  194.84778]
3996,princess-diaries-2-00019731.jpg,[313.82874 108.32095 380.10443 207.7345 ]
3997,princess-diaries-2-00019751.jpg,[310.66498  105.773605 376.95355  205.20647 ]
3998,princess-diaries-2-00019761.jpg,[309.3725   99.4834  368.46262 188.11859]
3999,princess-diaries-2-00019901.jpg,[303.5613  104.64192 369.7295  203.8943 ]
4000,princess-diaries-2-00019931.jpg,[327.86517 105.11913 383.13275 188.02054]
4001,princess-diaries-2-00019941.jpg,[319.0883  105.16303 378.53094 194.32709]
4002,princess-diaries-2-00019951.jpg,[307.82123  105.444916 372.693    202.75255 ]
4003,princess-diaries-2-00020701.jpg,[321.03055 114.99057 380.6497  204.41925]
4004,princess-diaries-2-00020731.jpg,[320.24487  116.414185 383.20166  210.84943 ]
4005,princess-diaries-2-00021951.jpg,[331.82532 116.50296 393.91104 209.63158]
4006,princess-diaries-2-00022201.jpg,[157.58435 204.83623 296.71503 413.53223]
4007,princess-diaries-2-00023201.jpg,[225.6118  213.35783 361.0921  416.5783 ]
4008,princess-diaries-2-00023201.jpg,[240.42096 177.16254 340.8889  327.86438]
4009,princess-diaries-2-00023231.jpg,[249.17194 171.95895 346.65958 318.1905 ]
4010,princess-diaries-2-00023241.jpg,[221.2438  210.75914 355.4793  412.1124 ]
4011,princess-diaries-2-00024401.jpg,[168.76111 150.97351 263.77805 293.49884]
4012,princess-diaries-2-00024411.jpg,[155.5123  156.58643 254.5171  305.09363]
4013,princess-diaries-2-00024441.jpg,[156.82724 188.96484 283.9697  379.67853]
4014,princess-diaries-2-00026541.jpg,[461.52725 234.6751  574.4558  404.0679 ]
4015,princess-diaries-2-00027861.jpg,[350.3459  188.12206 405.91885 271.48157]
4016,princess-diaries-2-00028111.jpg,[359.771   255.08792 415.05475 338.01367]
4017,princess-diaries-2-00028121.jpg,[202.17734 146.11871 273.59393 253.24367]
4018,princess-diaries-2-00028461.jpg,[512.33624 175.42809 580.8089  278.13712]
4019,princess-diaries-2-00028471.jpg,[497.39703 173.79587 574.7715  289.85748]
4020,princess-diaries-2-00028481.jpg,[487.8948  168.32559 553.1809  266.25473]
4021,princess-diaries-2-00028941.jpg,[333.48212 234.33554 454.50418 415.8687 ]
4022,princess-diaries-2-00029501.jpg,[506.65173 184.49876 580.9222  295.90445]
4023,princess-diaries-2-00029521.jpg,[503.36136 191.22089 587.1973  316.97485]
4024,princess-diaries-2-00029531.jpg,[490.943   199.01509 576.74384 327.7163 ]
4025,princess-diaries-2-00029531.jpg,[475.8818  219.67992 601.27045 407.76285]
4026,princess-diaries-2-00029541.jpg,[494.6281  205.70787 583.2015  338.56793]
4027,princess-diaries-2-00029561.jpg,[220.7846  210.85292 307.85706 341.4616 ]
4028,princess-diaries-2-00029571.jpg,[202.94324 225.56879 297.7867  367.83405]
4029,princess-diaries-2-00031121.jpg,[269.63098 255.94574 378.97583 419.963  ]
4030,princess-diaries-2-00031171.jpg,[265.9315 248.906  371.2213 406.8408]
4031,princess-diaries-2-00031261.jpg,[224.87148 230.42413 337.8369  399.87225]
4032,princess-diaries-2-00031341.jpg,[249.15567 204.74217 363.36572 376.05725]
4033,princess-diaries-2-00031621.jpg,[310.96524 205.36359 405.70346 347.47095]
4034,princess-diaries-2-00031631.jpg,[312.69086 205.03575 408.2744  348.41107]
4035,princess-diaries-2-00031631.jpg,[338.85004 186.02492 407.03156 288.29712]
4036,princess-diaries-2-00031641.jpg,[303.52338 209.61789 402.33142 357.82996]
4037,princess-diaries-2-00031661.jpg,[316.3589  213.79831 417.95984 366.19977]
4038,princess-diaries-2-00031691.jpg,[319.06778 211.6427  412.42822 351.68335]
4039,princess-diaries-2-00032261.jpg,[334.36615 173.54666 409.19144 285.78458]
4040,princess-diaries-2-00032271.jpg,[233.30418 184.15424 309.06384 297.7937 ]
4041,princess-diaries-2-00033841.jpg,[356.699   157.24179 438.0019  279.19614]
4042,princess-diaries-2-00033851.jpg,[334.0528  148.44656 419.5537  276.698  ]
4043,princess-diaries-2-00033871.jpg,[319.32977 155.84375 407.55466 288.18112]
4044,princess-diaries-2-00033901.jpg,[314.55847 167.6232  412.39374 314.3761 ]
4045,princess-diaries-2-00033921.jpg,[204.2762  152.32797 290.7872  282.09442]
4046,princess-diaries-2-00033921.jpg,[317.56406 157.82288 398.33273 278.9759 ]
4047,princess-diaries-2-00033931.jpg,[330.81934 167.24979 423.66153 306.5131 ]
4048,princess-diaries-2-00033961.jpg,[206.38007 149.59401 291.83163 277.7714 ]
4049,princess-diaries-2-00033961.jpg,[193.9     167.03476 319.45935 355.37384]
4050,princess-diaries-2-00033991.jpg,[211.17453 154.3563  298.46982 285.2993 ]
4051,princess-diaries-2-00034001.jpg,[207.05313 158.75525 304.16138 304.41757]
4052,princess-diaries-2-00034011.jpg,[225.64651 167.4115  315.26575 301.84033]
4053,princess-diaries-2-00034011.jpg,[248.24031 143.84642 316.75797 246.62292]
4054,princess-diaries-2-00034021.jpg,[259.8667  178.52275 388.6475  371.69394]
4055,princess-diaries-2-00034061.jpg,[361.69672 162.84537 459.06714 308.901  ]
4056,princess-diaries-2-00034501.jpg,[541.9776 163.1516 608.2964 262.6298]
4057,princess-diaries-2-00034581.jpg,[499.07797 152.23064 597.1499  299.33862]
4058,princess-diaries-2-00034751.jpg,[286.13654 180.07718 350.63434 276.82385]
4059,princess-diaries-2-00035671.jpg,[312.9538  160.9859  405.85022 300.33044]
4060,princess-diaries-2-00037911.jpg,[326.00427 112.07788 381.1372  194.77728]
4061,princess-diaries-2-00038161.jpg,[234.36777 224.548   359.4332  412.14612]
4062,princess-diaries-2-00038211.jpg,[226.81049 234.13214 322.05725 377.00232]
4063,princess-diaries-2-00038371.jpg,[198.08665 208.04951 292.17938 349.18854]
4064,princess-diaries-2-00038381.jpg,[219.58437 224.38617 339.3833  404.08463]
4065,princess-diaries-2-00038411.jpg,[224.22888 225.62628 354.7316  421.38037]
4066,princess-diaries-2-00038411.jpg,[238.75235 189.30121 333.503   331.4272 ]
4067,princess-diaries-2-00038431.jpg,[234.38968 224.16745 357.45383 408.76367]
4068,princess-diaries-2-00038791.jpg,[271.4193  212.86568 399.74255 405.35046]
4069,princess-diaries-2-00039241.jpg,[246.3933  226.74803 329.12253 350.84186]
4070,princess-diaries-2-00039331.jpg,[312.6319  203.9509  390.95474 321.43512]
4071,princess-diaries-2-00039451.jpg,[216.74597 244.93808 325.50247 408.0728 ]
4072,princess-diaries-2-00039471.jpg,[224.36859 237.59055 318.6468  379.00784]
4073,princess-diaries-2-00040371.jpg,[229.08768 180.3301  314.33597 308.20255]
4074,princess-diaries-2-00040381.jpg,[235.01056 173.31432 332.52435 319.58502]
4075,princess-diaries-2-00040551.jpg,[348.02533 203.30885 440.8452  342.53867]
4076,princess-diaries-2-00040801.jpg,[243.54335 165.2887  342.13287 313.173  ]
4077,princess-diaries-2-00040831.jpg,[253.778   177.27368 351.89804 324.45367]
4078,princess-diaries-2-00040841.jpg,[239.60072 176.10297 336.81204 321.91995]
4079,princess-diaries-2-00040851.jpg,[226.11713 168.2121  321.0034  310.54147]
4080,princess-diaries-2-00040861.jpg,[237.7716  187.60016 348.39218 353.531  ]
4081,princess-diaries-2-00041311.jpg,[433.0981  152.85345 522.304   286.66217]
4082,princess-diaries-2-00044251.jpg,[286.79654 133.0927  350.15448 228.12961]
4083,princess-diaries-2-00044881.jpg,[235.9472  208.29492 350.1168  379.54932]
4084,princess-diaries-2-00044901.jpg,[235.89359 206.06319 352.74573 381.3413 ]
4085,princess-diaries-2-00044911.jpg,[267.572   210.85056 384.4502  386.16782]
4086,princess-diaries-2-00044921.jpg,[336.8918  206.0126  441.3528  362.70407]
4087,princess-diaries-2-00045771.jpg,[250.21594 179.76842 307.5669  265.79486]
4088,princess-diaries-2-00048911.jpg,[202.34575 206.06403 286.20966 331.85983]
4089,princess-diaries-2-00050281.jpg,[297.10275 178.29765 356.97006 268.09857]
4090,princess-diaries-2-00050291.jpg,[286.63513 179.25768 347.32126 270.28687]
4091,princess-diaries-2-00050441.jpg,[213.57152 194.26509 330.71783 369.9845 ]
4092,princess-diaries-2-00052331.jpg,[235.09311 249.30788 334.608   398.5802 ]
4093,princess-diaries-2-00053091.jpg,[418.34323 162.12642 525.33417 322.61285]
4094,princess-diaries-2-00053431.jpg,[334.6917  101.57289 396.00504 193.54288]
4095,princess-diaries-2-00053461.jpg,[360.00043 111.04831 415.10382 193.70335]
4096,princess-diaries-2-00053461.jpg,[347.84235 118.29469 435.607   249.9416 ]
4097,princess-diaries-2-00053511.jpg,[360.6695  121.98035 414.43085 202.62236]
4098,princess-diaries-2-00053521.jpg,[343.12375 130.34479 424.79218 252.84744]
4099,princess-diaries-2-00053551.jpg,[357.4858  116.03281 413.2619  199.69699]
4100,princess-diaries-2-00053991.jpg,[168.81198 146.97952 230.04422 238.82787]
4101,princess-diaries-2-00054001.jpg,[174.39395 150.21239 235.11407 241.29256]
4102,princess-diaries-2-00054991.jpg,[421.8013  207.79129 560.7163  416.16376]
4103,princess-diaries-2-00055001.jpg,[435.42322 180.85709 531.2882  324.65448]
4104,princess-diaries-2-00055001.jpg,[416.5582  206.95897 557.77234 418.78024]
4105,princess-diaries-2-00055011.jpg,[436.95795 205.82907 577.5766  416.75705]
4106,princess-diaries-2-00055021.jpg,[466.326   168.6777  573.57886 329.55716]
4107,princess-diaries-2-00055031.jpg,[474.0034  160.81767 571.6875  307.34378]
4108,princess-diaries-2-00055051.jpg,[458.41687 168.25642 561.67566 323.14456]
4109,princess-diaries-2-00055331.jpg,[450.59946 188.58623 566.88574 363.0155 ]
4110,princess-diaries-2-00056101.jpg,[211.89188 143.38329 302.43176 279.19308]
4111,princess-diaries-2-00056391.jpg,[372.8251  144.75116 436.89667 240.85855]
4112,princess-diaries-2-00056391.jpg,[352.34338 156.2494  445.64304 296.1988 ]
4113,princess-diaries-2-00057501.jpg,[290.9598  207.83597 357.6223  307.82974]
4114,princess-diaries-2-00057641.jpg,[280.3905  205.7821  347.91846 307.07407]
4115,princess-diaries-2-00057661.jpg,[290.95804 207.57828 357.50555 307.3996 ]
4116,princess-diaries-2-00057691.jpg,[303.94116 206.9082  363.81796 296.72348]
4117,princess-diaries-2-00057921.jpg,[311.19324 218.2639  378.41815 319.10123]
4118,princess-diaries-2-00059631.jpg,[125.22542 230.06851 219.99023 372.21576]
4119,princess-diaries-2-00059641.jpg,[167.09772 226.52533 261.1658  367.6274 ]
4120,princess-diaries-2-00064411.jpg,[390.03934 117.64668 468.8294  235.83188]
4121,princess-diaries-2-00064411.jpg,[376.77368 137.0061  490.3927  307.43463]
4122,princess-diaries-2-00064431.jpg,[383.53473 135.21382 458.20145 247.2139 ]
4123,princess-diaries-2-00064471.jpg,[385.57953 129.78539 451.96097 229.35748]
4124,princess-diaries-2-00064481.jpg,[376.67    126.40802 446.41412 231.02425]
4125,princess-diaries-2-00064601.jpg,[313.4858  195.96805 430.19357 371.0297 ]
4126,princess-diaries-2-00064681.jpg,[315.55225 194.44865 433.22864 370.96326]
4127,princess-diaries-2-00064701.jpg,[331.99988 196.60693 435.065   351.20462]
4128,princess-diaries-2-00064711.jpg,[348.68152 186.13397 450.55493 338.944  ]
4129,princess-diaries-2-00065291.jpg,[350.58707 195.8948  468.888   373.34625]
4130,princess-diaries-2-00065301.jpg,[354.01157 190.79686 470.72134 365.86157]
4131,princess-diaries-2-00065311.jpg,[357.70135 185.62764 463.99036 345.061  ]
4132,princess-diaries-2-00065501.jpg,[157.07983 253.10385 266.92435 417.87054]
4133,princess-diaries-2-00065911.jpg,[265.93945 149.45024 377.38913 316.62473]
4134,princess-diaries-2-00065941.jpg,[284.3422  148.42549 365.00488 269.4195 ]
4135,princess-diaries-2-00065981.jpg,[259.1589  152.32    362.5261  307.37076]
4136,princess-diaries-2-00065981.jpg,[281.77365 139.05795 353.53006 246.69255]
4137,princess-diaries-2-00065991.jpg,[269.29712 144.61723 357.73746 277.27777]
4138,princess-diaries-2-00065991.jpg,[288.4024  120.83804 351.77722 215.90031]
4139,princess-diaries-2-00066671.jpg,[457.2551  222.46841 557.35754 372.62213]
4140,princess-diaries-2-00066681.jpg,[430.31567 223.26355 542.2266  391.1299 ]
4141,princess-diaries-2-00067621.jpg,[405.36356 233.9827  487.2684  356.83994]
4142,princess-diaries-2-00067651.jpg,[412.99817 215.51419 490.72366 332.10248]
4143,princess-diaries-2-00067651.jpg,[392.7068  226.41136 512.90424 406.70758]
4144,princess-diaries-2-00067961.jpg,[496.44943 192.75566 598.6163  346.0059 ]
4145,princess-diaries-2-00068611.jpg,[307.25818 157.70624 400.51996 297.59888]
4146,princess-diaries-2-00069181.jpg,[410.26157 150.51283 482.7963  259.3149 ]
4147,princess-diaries-2-00069201.jpg,[417.11603 147.09702 491.11264 258.09195]
4148,princess-diaries-2-00069271.jpg,[400.5669  152.1648  479.25336 270.19446]
4149,princess-diaries-2-00069281.jpg,[402.23682 155.81113 489.50165 286.70844]
4150,princess-diaries-2-00069301.jpg,[403.66644 156.67488 489.81998 285.90515]
4151,princess-diaries-2-00069321.jpg,[412.26807 152.96873 483.6703  260.07214]
4152,princess-diaries-2-00069911.jpg,[529.5786  177.6948  618.5044  311.08334]
4153,princess-diaries-2-00069921.jpg,[512.54095 176.40706 603.5139  312.8666 ]
4154,princess-diaries-2-00069931.jpg,[502.78802 177.6101  591.923   311.31256]
4155,princess-diaries-2-00069961.jpg,[497.74045 176.9016  583.8097  306.00546]
4156,princess-diaries-2-00070121.jpg,[398.21927 142.92303 479.01138 264.11127]
4157,princess-diaries-2-00070131.jpg,[393.91037 162.68732 520.94495 353.23914]
4158,princess-diaries-2-00070141.jpg,[430.12167 145.5975  512.6967  269.4601 ]
4159,princess-diaries-2-00070151.jpg,[423.97836 142.19788 502.83154 260.47766]
4160,princess-diaries-2-00070161.jpg,[358.4248  163.53937 484.87683 353.2174 ]
4161,princess-diaries-2-00070191.jpg,[369.1914  138.282   459.2556  273.37823]
4162,princess-diaries-2-00070241.jpg,[345.27234 171.83768 449.26318 327.82385]
4163,princess-diaries-2-00070281.jpg,[354.89383 155.60489 444.2209  289.59546]
4164,princess-diaries-2-00070291.jpg,[343.02164 174.1083  458.6324  347.52448]
4165,princess-diaries-2-00070321.jpg,[350.94556 161.99725 451.54144 312.89102]
4166,princess-diaries-2-00070441.jpg,[354.57944 165.68947 439.94427 293.73672]
4167,princess-diaries-2-00070461.jpg,[382.35052 195.55159 522.72723 406.11664]
4168,princess-diaries-2-00070561.jpg,[277.08368 207.86072 411.98123 410.2071 ]
4169,princess-diaries-2-00070581.jpg,[249.72168 190.29175 385.3195  393.6885 ]
4170,princess-diaries-2-00070591.jpg,[256.36066 200.34964 396.97684 411.27393]
4171,princess-diaries-2-00070621.jpg,[295.6312  186.44797 431.14764 389.7227 ]
4172,princess-diaries-2-00070631.jpg,[287.3919  203.01389 426.22104 411.25757]
4173,princess-diaries-2-00070661.jpg,[549.673   214.58798 642.08264 353.20255]
4174,princess-diaries-2-00071461.jpg,[481.2115 187.2114 607.6177 376.8207]
4175,princess-diaries-2-00071461.jpg,[498.60242 160.13223 585.18787 290.01035]
4176,princess-diaries-2-00071471.jpg,[483.40692 167.13127 611.3226  359.00476]
4177,princess-diaries-2-00072191.jpg,[217.06776 152.62877 297.33057 273.0229 ]
4178,princess-diaries-2-00072201.jpg,[174.25815 138.67285 248.4939  250.02644]
4179,princess-diaries-2-00072221.jpg,[158.36008  111.910164 220.09409  204.51117 ]
4180,princess-diaries-2-00074191.jpg,[178.04082 156.90807 272.9521  299.2749 ]
4181,princess-diaries-2-00074351.jpg,[194.94714 145.4192  268.72925 256.0923 ]
4182,princess-diaries-2-00074361.jpg,[193.53992 147.73529 267.14197 258.1384 ]
4183,princess-diaries-2-00074411.jpg,[203.97632 147.13951 282.6222  265.10837]
4184,princess-diaries-2-00074431.jpg,[213.23973 151.85062 282.1766  255.25595]
4185,princess-diaries-2-00074441.jpg,[216.71779 160.11583 280.25168 255.41667]
4186,princess-diaries-2-00074441.jpg,[193.25925 181.9504  287.12253 322.74536]
4187,princess-diaries-2-00074451.jpg,[217.85689 161.46925 279.8247  254.42099]
4188,princess-diaries-2-00074451.jpg,[192.58963 180.28004 284.1808  317.6668 ]
4189,princess-diaries-2-00074461.jpg,[214.16313 154.2414  281.08096 254.61807]
4190,princess-diaries-2-00074461.jpg,[194.22243 181.46045 294.29684 331.57205]
4191,princess-diaries-2-00074481.jpg,[182.33003 167.53459 284.89532 321.3825 ]
4192,princess-diaries-2-00074521.jpg,[222.7381  154.6298  296.69925 265.57156]
4193,princess-diaries-2-00074531.jpg,[224.49907 158.30074 300.4706  272.258  ]
4194,princess-diaries-2-00074541.jpg,[222.52469 172.83636 298.46368 286.74487]
4195,princess-diaries-2-00074551.jpg,[192.64212 168.85648 274.41324 291.51315]
4196,princess-diaries-2-00074561.jpg,[192.60439 164.68494 266.7655  275.92664]
4197,princess-diaries-2-00074581.jpg,[187.09976 174.32657 262.78824 287.85925]
4198,princess-diaries-2-00074771.jpg,[201.57645 188.28355 309.9865  350.89868]
4199,princess-diaries-2-00074781.jpg,[196.41269 174.8056  271.2656  287.085  ]
4200,princess-diaries-2-00074801.jpg,[209.53474 276.4629  277.0604  377.7514 ]
4201,princess-diaries-2-00074831.jpg,[204.7341  273.14105 267.93735 367.94598]
4202,princess-diaries-2-00074851.jpg,[196.50827 276.97733 277.61523 398.6378 ]
4203,princess-diaries-2-00074871.jpg,[202.88873 269.83878 268.16635 367.7552 ]
4204,princess-diaries-2-00074881.jpg,[196.78638 276.1889  278.16516 398.25705]
4205,princess-diaries-2-00074901.jpg,[205.25758 273.11896 272.73328 374.33252]
4206,princess-diaries-2-00074911.jpg,[209.90057 273.81586 271.2027  365.76904]
4207,princess-diaries-2-00075831.jpg,[262.85742 149.14813 334.14536 256.08008]
4208,princess-diaries-2-00075861.jpg,[261.2921  164.64966 380.70312 343.76624]
4209,princess-diaries-2-00075891.jpg,[535.6346  244.48245 617.82697 367.7711 ]
4210,princess-diaries-2-00076281.jpg,[278.42487 225.40897 340.4759  318.4854 ]
4211,princess-diaries-2-00076431.jpg,[298.6617  189.52513 404.9683  348.985  ]
4212,princess-diaries-2-00076441.jpg,[296.1656  189.36472 403.80902 350.8299 ]
4213,princess-diaries-2-00076451.jpg,[302.03714 190.91872 409.80585 352.57178]
4214,princess-diaries-2-00076471.jpg,[302.66803 197.31355 414.54285 365.12576]
4215,princess-diaries-2-00076491.jpg,[306.8715  189.79022 415.1066  352.1428 ]
4216,princess-diaries-2-00076501.jpg,[305.25195 190.1607  416.2011  356.58447]
4217,princess-diaries-2-00076511.jpg,[313.87085 186.33304 425.69214 354.06503]
4218,princess-diaries-2-00076541.jpg,[282.1034  226.92026 366.94336 354.18024]
4219,princess-diaries-2-00076691.jpg,[137.26396 178.12483 251.63245 349.67758]
4220,princess-diaries-2-00077041.jpg,[170.50165 177.7807  272.06476 330.1253 ]
4221,princess-diaries-2-00077521.jpg,[108.878586 262.99432  220.39293  430.2658  ]
4222,princess-diaries-2-00077571.jpg,[112.71777 244.7872  205.98006 384.68063]
4223,princess-diaries-2-00077581.jpg,[110.79566 245.61487 203.80223 385.12473]
4224,princess-diaries-2-00077601.jpg,[116.44795 240.98206 208.7732  379.46988]
4225,princess-diaries-2-00078271.jpg,[430.136   206.18971 515.32825 333.97815]
4226,princess-diaries-2-00078411.jpg,[ 49.639313 172.77806  107.34776  259.34076 ]
4227,princess-diaries-2-00078421.jpg,[ 36.57499  170.67986   99.803894 265.52322 ]
4228,princess-diaries-2-00079041.jpg,[297.22354 190.43074 358.10767 281.75693]
4229,princess-diaries-2-00079071.jpg,[365.4585  186.11905 442.89032 302.26672]
4230,princess-diaries-2-00079211.jpg,[256.50076 256.6932  319.34964 350.96655]
4231,princess-diaries-2-00082441.jpg,[415.52142 205.99995 517.3551  358.75027]
4232,princess-diaries-2-00084871.jpg,[475.1903  217.87054 604.2561  411.46924]
4233,princess-diaries-2-00085001.jpg,[ 96.26135 220.3909  212.69958 395.04822]
4234,princess-diaries-2-00085021.jpg,[111.10567 198.10016 201.40314 333.5464 ]
4235,princess-diaries-2-00085201.jpg,[549.27167 169.53912 660.76874 336.78476]
4236,princess-diaries-2-00085931.jpg,[280.13812 199.4762  370.9491  335.69266]
4237,princess-diaries-2-00085961.jpg,[262.76447 190.92435 343.87088 312.58386]
4238,princess-diaries-2-00087521.jpg,[320.16956 206.72086 460.64526 417.43445]
4239,princess-diaries-2-00087521.jpg,[336.19052 181.86159 428.29605 320.0199 ]
4240,princess-diaries-2-00089391.jpg,[317.3207  146.87268 380.13336 241.09164]
4241,princess-diaries-2-00089401.jpg,[288.6307  131.91017 350.07596 224.07803]
4242,princess-diaries-2-00089411.jpg,[269.75763 143.22014 350.54257 264.39764]
4243,princess-diaries-2-00089451.jpg,[462.0683  176.41653 532.9616  282.75647]
4244,princess-diaries-2-00089461.jpg,[491.49384 202.09326 587.47906 346.07104]
4245,princess-diaries-2-00089861.jpg,[343.71027 146.47911 437.81564 287.6372 ]
4246,princess-diaries-2-00089881.jpg,[345.23416 137.4098  424.87958 256.87802]
4247,princess-diaries-2-00089881.jpg,[318.21    155.23796 439.42938 337.06708]
4248,princess-diaries-2-00089961.jpg,[534.32544 150.00404 645.4775  316.73206]
4249,princess-diaries-2-00089971.jpg,[347.06613 136.15668 430.2857  260.98596]
4250,princess-diaries-2-00089981.jpg,[343.70972 146.62518 433.15497 280.79303]
4251,princess-diaries-2-00089991.jpg,[563.72797 126.00491 633.2377  230.26933]
4252,princess-diaries-2-00089991.jpg,[548.69403 146.8526  648.3461  296.33066]
4253,princess-diaries-2-00090001.jpg,[364.46622 141.71153 444.04553 261.0805 ]
4254,princess-diaries-2-00090011.jpg,[551.41595 150.4567  656.6932  308.37247]
4255,princess-diaries-2-00090021.jpg,[556.5777  135.7272  644.4227  267.49478]
4256,princess-diaries-2-00090061.jpg,[398.07654 168.75266 501.23676 323.49298]
4257,princess-diaries-2-00090161.jpg,[106.93338 159.90596 206.07068 308.6119 ]
4258,princess-diaries-2-00090651.jpg,[459.8617  222.85114 571.6457  390.52713]
4259,princess-diaries-2-00090651.jpg,[483.24826 218.95242 546.685   314.10754]
4260,princess-diaries-2-00090661.jpg,[487.62683 214.9091  597.77435 380.1305 ]
4261,princess-diaries-2-00090661.jpg,[225.3382  180.6289  297.20026 288.422  ]
4262,princess-diaries-2-00090661.jpg,[202.66858 186.9779  314.88605 355.30408]
4263,princess-diaries-2-00090671.jpg,[223.96027 181.48746 321.97742 328.51315]
4264,princess-diaries-2-00090671.jpg,[501.53906 215.9748  612.3905  382.25186]
4265,princess-diaries-2-00090681.jpg,[474.47433 202.14557 562.62885 334.3773 ]
4266,princess-diaries-2-00090691.jpg,[284.8783  175.03705 352.6023  276.6231 ]
4267,princess-diaries-2-00090701.jpg,[253.47386 172.95375 331.8304  290.48853]
4268,princess-diaries-2-00090701.jpg,[493.1172  204.59329 577.1703  330.67297]
4269,princess-diaries-2-00091021.jpg,[433.31064 185.10013 513.2157  304.95773]
4270,princess-diaries-2-00091021.jpg,[409.55762 202.12456 535.0876  390.41962]
4271,princess-diaries-2-00091061.jpg,[269.79285 183.70627 394.85117 371.29358]
4272,princess-diaries-2-00091081.jpg,[287.23996 169.16861 388.66824 321.31104]
4273,princess-diaries-2-00091201.jpg,[351.1518  171.82295 459.1941  333.88644]
4274,princess-diaries-2-00091201.jpg,[375.84137 160.26147 449.49188 270.7372 ]
4275,princess-diaries-2-00091211.jpg,[361.37048 173.87479 462.816   326.04297]
4276,princess-diaries-2-00091291.jpg,[365.21042 184.08981 449.25955 310.16354]
4277,princess-diaries-2-00091301.jpg,[368.54816 172.83176 472.03485 328.06177]
4278,princess-diaries-2-00091351.jpg,[386.47076 185.56558 490.92368 342.2449 ]
4279,princess-diaries-2-00091351.jpg,[414.17328 182.56793 479.86304 281.10248]
4280,princess-diaries-2-00091361.jpg,[412.1762  176.51566 480.0281  278.29346]
4281,princess-diaries-2-00091371.jpg,[414.84302 179.22975 480.1983  277.26266]
4282,princess-diaries-2-00091631.jpg,[172.53674 169.5475  231.88885 258.57568]
4283,princess-diaries-2-00091681.jpg,[283.72852 178.79999 377.8372  319.96298]
4284,princess-diaries-2-00091691.jpg,[282.96155 202.18939 381.8405  350.5078 ]
4285,princess-diaries-2-00091711.jpg,[278.00943 202.06491 379.30084 354.002  ]
4286,princess-diaries-2-00091711.jpg,[289.38226 181.30023 355.96704 281.1774 ]
4287,princess-diaries-2-00091721.jpg,[294.0082  177.84439 365.53046 285.12772]
4288,princess-diaries-2-00091831.jpg,[347.74237 189.86063 466.4668  367.9472 ]
4289,princess-diaries-2-00091901.jpg,[353.87024 185.09264 461.1185  345.96515]
4290,princess-diaries-2-00091911.jpg,[337.34888 196.4512  469.20984 394.24268]
4291,princess-diaries-2-00091911.jpg,[361.99084 179.1885  450.46027 311.89264]
4292,princess-diaries-2-00091961.jpg,[338.2693  197.80359 457.30023 376.35004]
